Time [min],Conversion [%]
47.25,78.74306839
47.267,78.55822551
47.283,78.65064695
47.3,78.65064695
47.317,78.65064695
47.333,78.74306839
47.35,78.74306839
47.367,78.74306839
47.383,78.74306839
47.4,78.74306839
47.417,78.74306839
47.433,78.74306839
47.45,78.74306839
47.467,78.74306839
47.483,78.74306839
47.5,78.74306839
47.517,78.74306839
47.533,78.74306839
47.55,78.74306839
47.567,78.74306839
47.583,78.83548983
47.6,78.83548983
47.617,78.83548983
47.633,78.83548983
47.65,78.83548983
47.667,78.83548983
47.683,78.83548983
47.7,78.83548983
47.717,78.83548983
47.733,78.83548983
47.75,78.83548983
47.767,78.83548983
47.783,78.83548983
47.8,78.83548983
47.817,78.92791128
47.833,78.92791128
47.85,78.92791128
47.867,78.92791128
47.883,78.92791128
47.9,78.92791128
47.917,78.92791128
47.933,78.92791128
47.95,78.92791128
47.967,78.92791128
47.983,78.92791128
48,78.92791128
48.017,79.02033272
48.033,79.02033272
48.05,79.02033272
48.067,79.02033272
48.083,79.02033272
48.1,79.02033272
48.117,79.02033272
48.133,79.02033272
48.15,79.02033272
48.167,79.02033272
48.183,79.11275416
48.2,79.11275416
48.217,79.02033272
48.233,79.11275416
48.25,79.11275416
48.267,79.11275416
48.283,79.11275416
48.3,79.11275416
48.317,79.11275416
48.333,79.11275416
48.35,79.11275416
48.367,79.11275416
48.383,79.11275416
48.4,79.11275416
48.417,79.11275416
48.433,79.11275416
48.45,79.2051756
48.467,79.2051756
48.483,79.11275416
48.5,79.11275416
48.517,79.2051756
48.533,79.2051756
48.55,79.2051756
48.567,79.2051756
48.583,79.2051756
48.6,79.2051756
48.617,79.2051756
48.633,79.2051756
48.65,79.2051756
48.667,79.2051756
48.683,79.2051756
48.7,79.2051756
48.717,79.2051756
48.733,79.2051756
48.75,79.2051756
48.767,79.2051756
48.783,79.29759704
48.8,79.2051756
48.817,79.29759704
48.833,79.2051756
48.85,79.2051756
48.867,79.29759704
48.883,79.29759704
48.9,79.29759704
48.917,79.29759704
48.933,79.29759704
48.95,79.29759704
48.967,79.29759704
48.983,79.29759704
49,79.29759704
49.017,79.29759704
49.033,79.29759704
49.05,79.29759704
49.067,79.29759704
49.083,79.39001848
49.1,79.29759704
49.117,79.29759704
49.133,79.39001848
49.15,79.39001848
49.167,79.39001848
49.183,79.39001848
49.2,79.39001848
49.217,79.39001848
49.233,79.39001848
49.25,79.39001848
49.267,79.39001848
49.283,79.39001848
49.3,79.39001848
49.317,79.48243993
49.333,79.39001848
49.35,79.48243993
49.367,79.48243993
49.383,79.48243993
49.4,79.48243993
49.417,79.48243993
49.433,79.48243993
49.45,79.48243993
49.467,79.48243993
49.483,79.48243993
49.5,79.48243993
49.517,79.48243993
49.533,79.48243993
49.55,79.48243993
49.567,79.57486137
49.583,79.57486137
49.6,79.57486137
49.617,79.57486137
49.633,79.57486137
49.65,79.57486137
49.667,79.57486137
49.683,79.57486137
49.7,79.57486137
49.717,79.57486137
49.733,79.57486137
49.75,79.48243993
49.767,79.39001848
49.783,79.39001848
49.8,79.48243993
49.817,79.48243993
49.833,79.48243993
49.85,79.48243993
49.867,79.48243993
49.883,79.48243993
49.9,79.48243993
49.917,79.48243993
49.933,79.48243993
49.95,79.48243993
49.967,79.48243993
49.983,79.48243993
50,79.48243993
50.017,79.48243993
50.033,79.57486137
50.05,79.57486137
50.067,79.57486137
50.083,79.57486137
50.1,79.57486137
50.117,79.57486137
50.133,79.57486137
50.15,79.57486137
50.167,79.57486137
50.183,79.57486137
50.2,79.57486137
50.217,79.57486137
50.233,79.57486137
50.25,79.57486137
50.267,79.57486137
50.283,79.66728281
50.3,79.66728281
50.317,79.66728281
50.333,79.66728281
50.35,79.66728281
50.367,79.66728281
50.383,79.66728281
50.4,79.66728281
50.417,79.66728281
50.433,79.66728281
50.45,79.66728281
50.467,79.75970425
50.483,79.75970425
50.5,79.75970425
50.517,79.75970425
50.533,79.75970425
50.55,79.75970425
50.567,79.75970425
50.583,79.75970425
50.6,79.75970425
50.617,79.75970425
50.633,79.75970425
50.65,79.75970425
50.667,79.75970425
50.683,79.75970425
50.7,79.75970425
50.717,79.85212569
50.733,79.85212569
50.75,79.85212569
50.767,79.85212569
50.783,79.85212569
50.8,79.85212569
50.817,79.85212569
50.833,79.85212569
50.85,79.85212569
50.867,79.85212569
50.883,79.85212569
50.9,79.85212569
50.917,79.85212569
50.933,79.85212569
50.95,79.85212569
50.967,80.03696858
50.983,80.03696858
51,80.03696858
51.017,80.03696858
51.033,80.03696858
51.05,80.03696858
51.067,80.03696858
51.083,80.03696858
51.1,80.03696858
51.117,80.03696858
51.133,80.03696858
51.15,80.03696858
51.167,80.12939002
51.183,80.12939002
51.2,80.12939002
51.217,80.12939002
51.233,80.12939002
51.25,80.12939002
51.267,80.12939002
51.283,80.12939002
51.3,80.12939002
51.317,80.12939002
51.333,80.12939002
51.35,80.12939002
51.367,80.12939002
51.383,80.12939002
51.4,80.22181146
51.417,80.22181146
51.433,80.22181146
51.45,80.12939002
51.467,80.22181146
51.483,80.22181146
51.5,80.22181146
51.517,80.22181146
51.533,80.22181146
51.55,80.22181146
51.567,80.22181146
51.583,80.22181146
51.6,80.22181146
51.617,80.22181146
51.633,80.22181146
51.65,80.22181146
51.667,80.22181146
51.683,80.3142329
51.7,80.3142329
51.717,80.3142329
51.733,80.3142329
51.75,80.3142329
51.767,80.3142329
51.783,80.3142329
51.8,80.3142329
51.817,80.3142329
51.833,80.3142329
51.85,80.3142329
51.867,80.3142329
51.883,80.3142329
51.9,80.40665434
51.917,80.40665434
51.933,80.3142329
51.95,80.40665434
51.967,80.40665434
51.983,80.40665434
52,80.40665434
52.017,80.40665434
52.033,80.40665434
52.05,80.40665434
52.067,80.40665434
52.083,80.40665434
52.1,80.40665434
52.117,80.40665434
52.133,80.40665434
52.15,80.40665434
52.167,80.40665434
52.183,80.40665434
52.2,80.40665434
52.217,80.40665434
52.233,80.40665434
52.25,80.40665434
52.267,80.40665434
52.283,80.40665434
52.3,80.49907579
52.317,80.49907579
52.333,80.40665434
52.35,80.49907579
52.367,80.49907579
52.383,80.49907579
52.4,80.49907579
52.417,80.49907579
52.433,80.49907579
52.45,80.49907579
52.467,80.49907579
52.483,80.49907579
52.5,80.49907579
52.517,80.49907579
52.533,80.49907579
52.55,80.49907579
52.567,80.49907579
52.583,80.49907579
52.6,80.49907579
52.617,80.49907579
52.633,80.59149723
52.65,80.59149723
52.667,80.49907579
52.683,80.59149723
52.7,80.59149723
52.717,80.59149723
52.733,80.59149723
52.75,80.59149723
52.767,80.59149723
52.783,80.59149723
52.8,80.59149723
52.817,80.59149723
52.833,80.68391867
52.85,80.68391867
52.867,80.68391867
52.883,80.68391867
52.9,80.68391867
52.917,80.68391867
52.933,80.68391867
52.95,80.68391867
52.967,80.68391867
52.983,80.68391867
53,80.68391867
53.017,80.68391867
53.033,80.68391867
53.05,80.68391867
53.067,80.68391867
53.083,80.68391867
53.1,80.77634011
53.117,80.77634011
53.133,80.68391867
53.15,80.77634011
53.167,80.77634011
53.183,80.77634011
53.2,80.68391867
53.217,80.77634011
53.233,80.77634011
53.25,80.77634011
53.267,80.77634011
53.283,80.77634011
53.3,80.77634011
53.317,80.77634011
53.333,80.77634011
53.35,80.77634011
53.367,80.77634011
53.383,80.77634011
53.4,80.77634011
53.417,80.77634011
53.433,80.77634011
53.45,80.77634011
53.467,80.77634011
53.483,80.77634011
53.5,80.77634011
53.517,80.86876155
53.533,80.77634011
53.55,80.77634011
53.567,80.86876155
53.583,80.77634011
53.6,80.86876155
53.617,80.86876155
53.633,80.86876155
53.65,80.86876155
53.667,80.86876155
53.683,80.86876155
53.7,80.86876155
53.717,80.86876155
53.733,80.86876155
53.75,80.86876155
53.767,80.86876155
53.783,80.86876155
53.8,80.96118299
53.817,80.86876155
53.833,80.86876155
53.85,80.86876155
53.867,80.96118299
53.883,80.96118299
53.9,80.96118299
53.917,80.96118299
53.933,80.96118299
53.95,80.96118299
53.967,80.96118299
53.983,80.96118299
54,80.96118299
54.017,80.96118299
54.033,80.96118299
54.05,80.96118299
54.067,80.96118299
54.083,80.96118299
54.1,81.05360444
54.117,81.05360444
54.133,81.05360444
54.15,81.05360444
54.167,80.96118299
54.183,81.05360444
54.2,81.05360444
54.217,81.05360444
54.233,81.05360444
54.25,81.05360444
54.267,81.05360444
54.283,81.05360444
54.3,81.05360444
54.317,81.05360444
54.333,81.05360444
54.35,81.05360444
54.367,81.05360444
54.383,81.05360444
54.4,81.05360444
54.417,81.05360444
54.433,81.05360444
54.45,81.05360444
54.467,81.14602588
54.483,81.14602588
54.5,81.14602588
54.517,81.14602588
54.533,81.14602588
54.55,81.14602588
54.567,81.14602588
54.583,81.14602588
54.6,81.14602588
54.617,81.14602588
54.633,81.14602588
54.65,81.14602588
54.667,81.14602588
54.683,81.14602588
54.7,81.14602588
54.717,81.14602588
54.733,81.14602588
54.75,81.14602588
54.767,81.14602588
54.783,81.14602588
54.8,81.14602588
54.817,81.14602588
54.833,81.14602588
54.85,81.14602588
54.867,81.23844732
54.883,81.23844732
54.9,81.23844732
54.917,81.23844732
54.933,81.23844732
54.95,81.23844732
54.967,81.23844732
54.983,81.23844732
55,81.23844732
55.017,81.23844732
55.033,81.23844732
55.05,81.23844732
55.067,81.23844732
55.083,81.23844732
55.1,81.33086876
55.117,81.33086876
55.133,81.33086876
55.15,81.33086876
55.167,81.33086876
55.183,81.33086876
55.2,81.33086876
55.217,81.33086876
55.233,81.33086876
55.25,81.33086876
55.267,81.33086876
55.283,81.33086876
55.3,81.33086876
55.317,81.33086876
55.333,81.33086876
55.35,81.33086876
55.367,81.4232902
55.383,81.4232902
55.4,81.4232902
55.417,81.4232902
55.433,81.4232902
55.45,81.4232902
55.467,81.4232902
55.483,81.4232902
55.5,81.4232902
55.517,81.4232902
55.533,81.4232902
55.55,81.4232902
55.567,81.4232902
55.583,81.4232902
55.6,81.4232902
55.617,81.4232902
55.633,81.4232902
55.65,81.4232902
55.667,81.4232902
55.683,81.4232902
55.7,81.4232902
55.717,81.4232902
55.733,81.51571165
55.75,81.51571165
55.767,81.51571165
55.783,81.51571165
55.8,81.51571165
55.817,81.51571165
55.833,81.51571165
55.85,81.4232902
55.867,81.51571165
55.883,81.51571165
55.9,81.51571165
55.917,81.51571165
55.933,81.51571165
55.95,81.51571165
55.967,81.51571165
55.983,81.51571165
56,81.51571165
56.017,81.51571165
56.033,81.51571165
56.05,81.51571165
56.067,81.60813309
56.083,81.51571165
56.1,81.60813309
56.117,81.60813309
56.133,81.60813309
56.15,81.60813309
56.167,81.60813309
56.183,81.60813309
56.2,81.60813309
56.217,81.60813309
56.233,81.60813309
56.25,81.60813309
56.267,81.60813309
56.283,81.60813309
56.3,81.60813309
56.317,81.60813309
56.333,81.60813309
56.35,81.60813309
56.367,81.70055453
56.383,81.70055453
56.4,81.60813309
56.417,81.70055453
56.433,81.70055453
56.45,81.70055453
56.467,81.70055453
56.483,81.70055453
56.5,81.70055453
56.517,81.70055453
56.533,81.70055453
56.55,81.70055453
56.567,81.70055453
56.583,81.70055453
56.6,81.70055453
56.617,81.70055453
56.633,81.70055453
56.65,81.70055453
56.667,81.70055453
56.683,81.70055453
56.7,81.70055453
56.717,81.79297597
56.733,81.70055453
56.75,81.79297597
56.767,81.79297597
56.783,81.79297597
56.8,81.79297597
56.817,81.79297597
56.833,81.79297597
56.85,81.79297597
56.867,81.79297597
56.883,81.79297597
56.9,81.79297597
56.917,81.79297597
56.933,81.88539741
56.95,81.88539741
56.967,81.88539741
56.983,81.79297597
57,81.88539741
57.017,81.88539741
57.033,81.88539741
57.05,81.88539741
57.067,81.88539741
57.083,81.88539741
57.1,81.88539741
57.117,81.88539741
57.133,81.88539741
57.15,81.88539741
57.167,81.88539741
57.183,81.88539741
57.2,81.88539741
57.217,81.88539741
57.233,81.88539741
57.25,81.97781885
57.267,81.97781885
57.283,81.97781885
57.3,81.97781885
57.317,81.97781885
57.333,81.97781885
57.35,81.97781885
57.367,81.97781885
57.383,81.97781885
57.4,81.97781885
57.417,81.97781885
57.433,81.97781885
57.45,81.97781885
57.467,81.97781885
57.483,81.97781885
57.5,81.97781885
57.517,81.97781885
57.533,82.0702403
57.55,82.0702403
57.567,82.0702403
57.583,82.0702403
57.6,82.0702403
57.617,82.0702403
57.633,82.0702403
57.65,82.0702403
57.667,82.0702403
57.683,82.0702403
57.7,82.0702403
57.717,82.0702403
57.733,82.0702403
57.75,82.0702403
57.767,82.0702403
57.783,82.0702403
57.8,82.0702403
57.817,82.16266174
57.833,82.16266174
57.85,82.16266174
57.867,82.16266174
57.883,82.16266174
57.9,82.16266174
57.917,82.16266174
57.933,82.16266174
57.95,82.16266174
57.967,82.16266174
57.983,82.16266174
58,82.16266174
58.017,82.16266174
58.033,82.16266174
58.05,82.16266174
58.067,82.16266174
58.083,82.25508318
58.1,82.25508318
58.117,82.25508318
58.133,82.25508318
58.15,82.25508318
58.167,82.25508318
58.183,82.25508318
58.2,82.25508318
58.217,82.25508318
58.233,82.25508318
58.25,82.25508318
58.267,82.25508318
58.283,82.25508318
58.3,82.34750462
58.317,82.25508318
58.333,82.25508318
58.35,82.25508318
58.367,82.25508318
58.383,82.25508318
58.4,82.25508318
58.417,82.25508318
58.433,82.25508318
58.45,82.25508318
58.467,82.25508318
58.483,82.34750462
58.5,82.34750462
58.517,82.34750462
58.533,82.34750462
58.55,82.34750462
58.567,82.34750462
58.583,82.34750462
58.6,82.34750462
58.617,82.34750462
58.633,82.34750462
58.65,82.34750462
58.667,82.34750462
58.683,82.34750462
58.7,82.34750462
58.717,82.34750462
58.733,82.43992606
58.75,82.43992606
58.767,82.43992606
58.783,82.43992606
58.8,82.43992606
58.817,82.43992606
58.833,82.43992606
58.85,82.43992606
58.867,82.43992606
58.883,82.43992606
58.9,82.43992606
58.917,82.43992606
58.933,82.43992606
58.95,82.5323475
58.967,82.5323475
58.983,82.5323475
59,82.5323475
59.017,82.5323475
59.033,82.5323475
59.05,82.5323475
59.067,82.5323475
59.083,82.5323475
59.1,82.5323475
59.117,82.5323475
59.133,82.5323475
59.15,82.5323475
59.167,82.62476895
59.183,82.62476895
59.2,82.62476895
59.217,82.62476895
59.233,82.62476895
59.25,82.62476895
59.267,82.62476895
59.283,82.62476895
59.3,82.62476895
59.317,82.62476895
59.333,82.62476895
59.35,82.62476895
59.367,82.62476895
59.383,82.62476895
59.4,82.62476895
59.417,82.62476895
59.433,82.62476895
59.45,82.71719039
59.467,82.62476895
59.483,82.71719039
59.5,82.71719039
59.517,82.71719039
59.533,82.71719039
59.55,82.71719039
59.567,82.71719039
59.583,82.71719039
59.6,82.71719039
59.617,82.71719039
59.633,82.71719039
59.65,82.71719039
59.667,82.71719039
59.683,82.71719039
59.7,82.71719039
59.717,82.71719039
59.733,82.80961183
59.75,82.71719039
59.767,82.71719039
59.783,82.71719039
59.8,82.71719039
59.817,82.80961183
59.833,82.80961183
59.85,82.80961183
59.867,82.80961183
59.883,82.80961183
59.9,82.80961183
59.917,82.80961183
59.933,82.80961183
59.95,82.80961183
59.967,82.80961183
59.983,82.80961183
60,82.80961183
60.017,82.80961183
60.033,82.80961183
60.05,82.90203327
60.067,82.90203327
60.083,82.90203327
60.1,82.90203327
60.117,82.90203327
60.133,82.90203327
60.15,82.90203327
60.167,82.90203327
60.183,82.90203327
60.2,82.90203327
60.217,82.90203327
60.233,82.90203327
60.25,82.90203327
60.267,82.90203327
60.283,82.90203327
60.3,82.90203327
60.317,82.90203327
60.333,82.99445471
60.35,82.99445471
60.367,82.90203327
60.383,82.99445471
60.4,82.99445471
60.417,82.99445471
60.433,82.99445471
60.45,82.99445471
60.467,82.99445471
60.483,82.99445471
60.5,82.99445471
60.517,82.99445471
60.533,82.99445471
60.55,82.99445471
60.567,82.99445471
60.583,82.99445471
60.6,82.99445471
60.617,83.08687616
60.633,83.08687616
60.65,83.08687616
60.667,83.08687616
60.683,83.08687616
60.7,83.08687616
60.717,83.08687616
60.733,83.08687616
60.75,83.08687616
60.767,83.08687616
60.783,83.08687616
60.8,83.08687616
60.817,83.08687616
60.833,83.08687616
60.85,83.08687616
60.867,83.08687616
60.883,83.08687616
60.9,83.08687616
60.917,83.1792976
60.933,83.08687616
60.95,83.1792976
60.967,83.1792976
60.983,83.1792976
61,83.08687616
61.017,83.08687616
61.033,83.1792976
61.05,83.1792976
61.067,83.1792976
61.083,83.1792976
61.1,83.1792976
61.117,83.1792976
61.133,83.1792976
61.15,83.1792976
61.167,83.1792976
61.183,83.1792976
61.2,83.1792976
61.217,83.1792976
61.233,83.1792976
61.25,83.1792976
61.267,83.1792976
61.283,83.27171904
61.3,83.27171904
61.317,83.27171904
61.333,83.27171904
61.35,83.27171904
61.367,83.27171904
61.383,83.27171904
61.4,83.27171904
61.417,83.27171904
61.433,83.27171904
61.45,83.27171904
61.467,83.27171904
61.483,83.27171904
61.5,83.27171904
61.517,83.27171904
61.533,83.27171904
61.55,83.36414048
61.567,83.36414048
61.583,83.36414048
61.6,83.36414048
61.617,83.36414048
61.633,83.36414048
61.65,83.36414048
61.667,83.36414048
61.683,83.36414048
61.7,83.36414048
61.717,83.36414048
61.733,83.36414048
61.75,83.36414048
61.767,83.36414048
61.783,83.36414048
61.8,83.36414048
61.817,83.45656192
61.833,83.36414048
61.85,83.36414048
61.867,83.45656192
61.883,83.45656192
61.9,83.45656192
61.917,83.45656192
61.933,83.45656192
61.95,83.45656192
61.967,83.45656192
61.983,83.45656192
62,83.45656192
62.017,83.45656192
62.033,83.45656192
62.05,83.45656192
62.067,83.45656192
62.083,83.45656192
62.1,83.45656192
62.117,83.45656192
62.133,83.45656192
62.15,83.45656192
62.167,83.45656192
62.183,83.45656192
62.2,83.54898336
62.217,83.54898336
62.233,83.54898336
62.25,83.54898336
62.267,83.54898336
62.283,83.54898336
62.3,83.54898336
62.317,83.54898336
62.333,83.54898336
62.35,83.54898336
62.367,83.54898336
62.383,83.54898336
62.4,83.54898336
62.417,83.54898336
62.433,83.54898336
62.45,83.54898336
62.467,83.54898336
62.483,83.64140481
62.5,83.54898336
62.517,83.54898336
62.533,83.54898336
62.55,83.54898336
62.567,83.64140481
62.583,83.64140481
62.6,83.64140481
62.617,83.64140481
62.633,83.64140481
62.65,83.64140481
62.667,83.64140481
62.683,83.64140481
62.7,83.64140481
62.717,83.64140481
62.733,83.64140481
62.75,83.64140481
62.767,83.64140481
62.783,83.64140481
62.8,83.73382625
62.817,83.64140481
62.833,83.64140481
62.85,83.73382625
62.867,83.73382625
62.883,83.73382625
62.9,83.73382625
62.917,83.73382625
62.933,83.73382625
62.95,83.73382625
62.967,83.73382625
62.983,83.73382625
63,83.73382625
63.017,83.73382625
63.033,83.73382625
63.05,83.73382625
63.067,83.73382625
63.083,83.73382625
63.1,83.73382625
63.117,83.73382625
63.133,83.73382625
63.15,83.82624769
63.167,83.82624769
63.183,83.82624769
63.2,83.82624769
63.217,83.82624769
63.233,83.82624769
63.25,83.73382625
63.267,83.82624769
63.283,83.82624769
63.3,83.82624769
63.317,83.82624769
63.333,83.82624769
63.35,83.82624769
63.367,83.82624769
63.383,83.82624769
63.4,83.82624769
63.417,83.82624769
63.433,83.82624769
63.45,83.82624769
63.467,83.91866913
63.483,83.82624769
63.5,83.82624769
63.517,83.82624769
63.533,83.82624769
63.55,83.82624769
63.567,83.82624769
63.583,83.82624769
63.6,83.91866913
63.617,83.82624769
63.633,83.91866913
63.65,83.91866913
63.667,83.91866913
63.683,83.91866913
63.7,83.91866913
63.717,83.91866913
63.733,83.91866913
63.75,83.91866913
63.767,83.91866913
63.783,83.91866913
63.8,83.91866913
63.817,83.91866913
63.833,83.91866913
63.85,83.91866913
63.867,83.91866913
63.883,83.91866913
63.9,83.91866913
63.917,84.01109057
63.933,84.01109057
63.95,84.01109057
63.967,83.91866913
63.983,84.01109057
64,84.01109057
64.017,84.01109057
64.033,84.01109057
64.05,84.01109057
64.067,84.01109057
64.083,84.01109057
64.1,84.01109057
64.117,84.01109057
64.133,84.01109057
64.15,84.10351201
64.167,84.01109057
64.183,84.01109057
64.2,84.01109057
64.217,84.01109057
64.233,84.01109057
64.25,84.10351201
64.267,84.10351201
64.283,84.10351201
64.3,84.10351201
64.317,84.10351201
64.333,84.10351201
64.35,84.10351201
64.367,84.10351201
64.383,84.10351201
64.4,84.10351201
64.417,84.10351201
64.433,84.10351201
64.45,84.10351201
64.467,84.10351201
64.483,84.10351201
64.5,84.10351201
64.517,84.10351201
64.533,84.10351201
64.55,84.10351201
64.567,84.10351201
64.583,84.10351201
64.6,84.10351201
64.617,84.10351201
64.633,84.10351201
64.65,84.10351201
64.667,84.10351201
64.683,84.10351201
64.7,84.10351201
64.717,84.10351201
64.733,84.10351201
64.75,84.10351201
64.767,84.10351201
64.783,84.19593346
64.8,84.10351201
64.817,84.10351201
64.833,84.19593346
64.85,84.19593346
64.867,84.19593346
64.883,84.19593346
64.9,84.19593346
64.917,84.19593346
64.933,84.19593346
64.95,84.19593346
64.967,84.19593346
64.983,84.19593346
65,84.19593346
65.017,84.19593346
65.033,84.19593346
65.05,84.19593346
65.067,84.19593346
65.083,84.19593346
65.1,84.19593346
65.117,84.19593346
65.133,84.19593346
65.15,84.19593346
65.167,84.19593346
65.183,84.2883549
65.2,84.19593346
65.217,84.2883549
65.233,84.2883549
65.25,84.2883549
65.267,84.2883549
65.283,84.2883549
65.3,84.2883549
65.317,84.2883549
65.333,84.2883549
65.35,84.2883549
65.367,84.2883549
65.383,84.2883549
65.4,84.2883549
65.417,84.2883549
65.433,84.2883549
65.45,84.2883549
65.467,84.2883549
65.483,84.2883549
65.5,84.38077634
65.517,84.38077634
65.533,84.2883549
65.55,84.38077634
65.567,84.38077634
65.583,84.38077634
65.6,84.38077634
65.617,84.38077634
65.633,84.38077634
65.65,84.38077634
65.667,84.38077634
65.683,84.38077634
65.7,84.38077634
65.717,84.38077634
65.733,84.2883549
65.75,84.38077634
65.767,84.38077634
65.783,84.2883549
65.8,84.38077634
65.817,84.38077634
65.833,84.38077634
65.85,84.38077634
65.867,84.38077634
65.883,84.38077634
65.9,84.38077634
65.917,84.38077634
65.933,84.38077634
65.95,84.38077634
65.967,84.38077634
65.983,84.38077634
66,84.38077634
66.017,84.38077634
66.033,84.47319778
66.05,84.47319778
66.067,84.38077634
66.083,84.47319778
66.1,84.47319778
66.117,84.47319778
66.133,84.47319778
66.15,84.47319778
66.167,84.47319778
66.183,84.47319778
66.2,84.47319778
66.217,84.47319778
66.233,84.47319778
66.25,84.47319778
66.267,84.47319778
66.283,84.47319778
66.3,84.47319778
66.317,84.47319778
66.333,84.47319778
66.35,84.47319778
66.367,84.47319778
66.383,84.47319778
66.4,84.47319778
66.417,84.47319778
66.433,84.56561922
66.45,84.56561922
66.467,84.56561922
66.483,84.56561922
66.5,84.56561922
66.517,84.56561922
66.533,84.56561922
66.55,84.56561922
66.567,84.56561922
66.583,84.56561922
66.6,84.56561922
66.617,84.56561922
66.633,84.56561922
66.65,84.56561922
66.667,84.56561922
66.683,84.56561922
66.7,84.56561922
66.717,84.65804067
66.733,84.65804067
66.75,84.56561922
66.767,84.56561922
66.783,84.65804067
66.8,84.65804067
66.817,84.65804067
66.833,84.65804067
66.85,84.65804067
66.867,84.65804067
66.883,84.65804067
66.9,84.65804067
66.917,84.65804067
66.933,84.65804067
66.95,84.65804067
66.967,84.65804067
66.983,84.65804067
67,84.65804067
67.017,84.65804067
67.033,84.65804067
67.05,84.65804067
67.067,84.65804067
67.083,84.65804067
67.1,84.65804067
67.117,84.65804067
67.133,84.65804067
67.15,84.65804067
67.167,84.65804067
67.183,84.65804067
67.2,84.65804067
67.217,84.65804067
67.233,84.65804067
67.25,84.65804067
67.267,84.75046211
67.283,84.75046211
67.3,84.65804067
67.317,84.75046211
67.333,84.75046211
67.35,84.75046211
67.367,84.75046211
67.383,84.75046211
67.4,84.75046211
67.417,84.75046211
67.433,84.75046211
67.45,84.75046211
67.467,84.75046211
67.483,84.75046211
67.5,84.75046211
67.517,84.75046211
67.533,84.75046211
67.55,84.75046211
67.567,84.75046211
67.583,84.75046211
67.6,84.84288355
67.617,84.75046211
67.633,84.84288355
67.65,84.84288355
67.667,84.84288355
67.683,84.84288355
67.7,84.84288355
67.717,84.84288355
67.733,84.84288355
67.75,84.84288355
67.767,84.84288355
67.783,84.84288355
67.8,84.84288355
67.817,84.84288355
67.833,84.84288355
67.85,84.84288355
67.867,84.84288355
67.883,84.84288355
67.9,84.84288355
67.917,84.84288355
67.933,84.84288355
67.95,84.84288355
67.967,84.84288355
67.983,84.84288355
68,84.84288355
68.017,84.84288355
68.033,84.93530499
68.05,84.93530499
68.067,84.93530499
68.083,84.84288355
68.1,84.84288355
68.117,84.84288355
68.133,84.84288355
68.15,84.84288355
68.167,84.93530499
68.183,84.84288355
68.2,84.93530499
68.217,84.93530499
68.233,84.93530499
68.25,84.93530499
68.267,84.93530499
68.283,84.93530499
68.3,84.93530499
68.317,84.93530499
68.333,84.93530499
68.35,84.93530499
68.367,84.93530499
68.383,84.93530499
68.4,84.93530499
68.417,84.93530499
68.433,84.93530499
68.45,84.93530499
68.467,84.93530499
68.483,84.93530499
68.5,84.93530499
68.517,84.93530499
68.533,84.93530499
68.55,85.02772643
68.567,84.93530499
68.583,85.02772643
68.6,84.93530499
68.617,85.02772643
68.633,85.02772643
68.65,85.02772643
68.667,85.02772643
68.683,85.02772643
68.7,85.02772643
68.717,85.02772643
68.733,85.02772643
68.75,85.02772643
68.767,85.02772643
68.783,85.02772643
68.8,85.02772643
68.817,85.02772643
68.833,85.02772643
68.85,85.02772643
68.867,85.02772643
68.883,85.02772643
68.9,85.02772643
68.917,85.12014787
68.933,85.02772643
68.95,85.02772643
68.967,85.02772643
68.983,85.12014787
69,85.12014787
69.017,85.12014787
69.033,85.12014787
69.05,85.12014787
69.067,85.12014787
69.083,85.12014787
69.1,85.12014787
69.117,85.12014787
69.133,85.12014787
69.15,85.12014787
69.167,85.12014787
69.183,85.12014787
69.2,85.12014787
69.217,85.12014787
69.233,85.12014787
69.25,85.12014787
69.267,85.12014787
69.283,85.12014787
69.3,85.12014787
69.317,85.12014787
69.333,85.12014787
69.35,85.12014787
69.367,85.12014787
69.383,85.12014787
69.4,85.12014787
69.417,85.12014787
69.433,85.21256932
69.45,85.12014787
69.467,85.21256932
69.483,85.12014787
69.5,85.21256932
69.517,85.21256932
69.533,85.21256932
69.55,85.21256932
69.567,85.21256932
69.583,85.21256932
69.6,85.21256932
69.617,85.21256932
69.633,85.21256932
69.65,85.21256932
69.667,85.21256932
69.683,85.21256932
69.7,85.21256932
69.717,85.21256932
69.733,85.21256932
69.75,85.21256932
69.767,85.21256932
69.783,85.21256932
69.8,85.21256932
69.817,85.30499076
69.833,85.30499076
69.85,85.21256932
69.867,85.30499076
69.883,85.30499076
69.9,85.30499076
69.917,85.30499076
69.933,85.30499076
69.95,85.30499076
69.967,85.30499076
69.983,85.30499076
70,85.30499076
70.017,85.30499076
70.033,85.30499076
70.05,85.30499076
70.067,85.30499076
70.083,85.30499076
70.1,85.30499076
70.117,85.30499076
70.133,85.30499076
70.15,85.30499076
70.167,85.30499076
70.183,85.30499076
70.2,85.30499076
70.217,85.30499076
70.233,85.30499076
70.25,85.3974122
70.267,85.3974122
70.283,85.3974122
70.3,85.3974122
70.317,85.3974122
70.333,85.3974122
70.35,85.3974122
70.367,85.3974122
70.383,85.3974122
70.4,85.3974122
70.417,85.3974122
70.433,85.3974122
70.45,85.3974122
70.467,85.3974122
70.483,85.3974122
70.5,85.3974122
70.517,85.3974122
70.533,85.3974122
70.55,85.3974122
70.567,85.3974122
70.583,85.48983364
70.6,85.3974122
70.617,85.3974122
