Time [min],Conversion [%]
46.4,62.75080906
46.417,62.78317152
46.433,62.78317152
46.45,62.78317152
46.467,62.81553398
46.483,62.84789644
46.5,62.84789644
46.517,62.84789644
46.533,62.81553398
46.55,62.8802589
46.567,62.8802589
46.583,62.8802589
46.6,62.8802589
46.617,62.91262136
46.633,62.8802589
46.65,62.91262136
46.667,62.8802589
46.683,62.94498382
46.7,62.94498382
46.717,62.94498382
46.733,62.97734628
46.75,62.97734628
46.767,62.97734628
46.783,62.97734628
46.8,62.97734628
46.817,62.97734628
46.833,62.97734628
46.85,63.00970874
46.867,63.00970874
46.883,63.0420712
46.9,63.00970874
46.917,63.00970874
46.933,63.00970874
46.95,63.0420712
46.967,63.0420712
46.983,63.0420712
47,63.0420712
47.017,63.07443366
47.033,63.10679612
47.05,63.0420712
47.067,63.10679612
47.083,63.10679612
47.1,63.10679612
47.117,63.10679612
47.133,63.13915858
47.15,63.13915858
47.167,63.10679612
47.183,63.13915858
47.2,63.17152104
47.217,63.2038835
47.233,63.17152104
47.25,63.2038835
47.267,63.17152104
47.283,63.2038835
47.3,63.2038835
47.317,63.23624595
47.333,63.17152104
47.35,63.2038835
47.367,63.23624595
47.383,63.23624595
47.4,63.26860841
47.417,63.23624595
47.433,63.23624595
47.45,63.23624595
47.467,63.26860841
47.483,63.30097087
47.5,63.26860841
47.517,63.26860841
47.533,63.33333333
47.55,63.30097087
47.567,63.33333333
47.583,63.33333333
47.6,63.33333333
47.617,63.30097087
47.633,63.36569579
47.65,63.36569579
47.667,63.36569579
47.683,63.36569579
47.7,63.36569579
47.717,63.36569579
47.733,63.36569579
47.75,63.39805825
47.767,63.43042071
47.783,63.43042071
47.8,63.39805825
47.817,63.43042071
47.833,63.43042071
47.85,63.39805825
47.867,63.43042071
47.883,63.46278317
47.9,63.43042071
47.917,63.46278317
47.933,63.46278317
47.95,63.49514563
47.967,63.49514563
47.983,63.49514563
48,63.49514563
48.017,63.49514563
48.033,63.49514563
48.05,63.49514563
48.067,63.55987055
48.083,63.52750809
48.1,63.52750809
48.117,63.59223301
48.133,63.55987055
48.15,63.59223301
48.167,63.55987055
48.183,63.59223301
48.2,63.59223301
48.217,63.55987055
48.233,63.59223301
48.25,63.62459547
48.267,63.55987055
48.283,63.55987055
48.3,63.62459547
48.317,63.62459547
48.333,63.62459547
48.35,63.65695793
48.367,63.65695793
48.383,63.62459547
48.4,63.65695793
48.417,63.65695793
48.433,63.68932039
48.45,63.65695793
48.467,63.68932039
48.483,63.68932039
48.5,63.68932039
48.517,63.72168285
48.533,63.72168285
48.55,63.72168285
48.567,63.72168285
48.583,63.72168285
48.6,63.75404531
48.617,63.75404531
48.633,63.78640777
48.65,63.75404531
48.667,63.75404531
48.683,63.78640777
48.7,63.78640777
48.717,63.75404531
48.733,63.81877023
48.75,63.78640777
48.767,63.85113269
48.783,63.85113269
48.8,63.81877023
48.817,63.81877023
48.833,63.85113269
48.85,63.85113269
48.867,63.85113269
48.883,63.81877023
48.9,63.85113269
48.917,63.85113269
48.933,63.85113269
48.95,63.88349515
48.967,63.85113269
48.983,63.88349515
49,63.91585761
49.017,63.91585761
49.033,63.91585761
49.05,63.91585761
49.067,63.94822006
49.083,63.94822006
49.1,63.91585761
49.117,63.94822006
49.133,63.98058252
49.15,63.98058252
49.167,63.94822006
49.183,63.98058252
49.2,63.98058252
49.217,64.01294498
49.233,63.98058252
49.25,63.98058252
49.267,64.01294498
49.283,64.01294498
49.3,64.01294498
49.317,64.01294498
49.333,63.88349515
49.35,64.04530744
49.367,64.04530744
49.383,64.04530744
49.4,64.04530744
49.417,64.04530744
49.433,64.04530744
49.45,64.04530744
49.467,64.0776699
49.483,64.0776699
49.5,64.0776699
49.517,64.11003236
49.533,64.11003236
49.55,64.11003236
49.567,64.14239482
49.583,64.14239482
49.6,64.14239482
49.617,64.14239482
49.633,64.17475728
49.65,64.17475728
49.667,64.14239482
49.683,64.17475728
49.7,64.17475728
49.717,64.17475728
49.733,64.20711974
49.75,64.20711974
49.767,64.17475728
49.783,64.17475728
49.8,64.20711974
49.817,64.20711974
49.833,64.20711974
49.85,64.20711974
49.867,64.20711974
49.883,64.2394822
49.9,64.20711974
49.917,64.2394822
49.933,64.2394822
49.95,64.2394822
49.967,64.27184466
49.983,64.2394822
50,64.30420712
50.017,64.27184466
50.033,64.33656958
50.05,64.27184466
50.067,64.27184466
50.083,64.27184466
50.1,64.30420712
50.117,64.30420712
50.133,64.33656958
50.15,64.33656958
50.167,64.33656958
50.183,64.33656958
50.2,64.33656958
50.217,64.36893204
50.233,64.36893204
50.25,64.36893204
50.267,64.36893204
50.283,64.4012945
50.3,64.4012945
50.317,64.36893204
50.333,64.4012945
50.35,64.4012945
50.367,64.4012945
50.383,64.4012945
50.4,64.43365696
50.417,64.46601942
50.433,64.43365696
50.45,64.43365696
50.467,64.46601942
50.483,64.49838188
50.5,64.49838188
50.517,64.46601942
50.533,64.49838188
50.55,64.49838188
50.567,64.46601942
50.583,64.49838188
50.6,64.49838188
50.617,64.49838188
50.633,64.49838188
50.65,64.49838188
50.667,64.53074434
50.683,64.46601942
50.7,64.53074434
50.717,64.53074434
50.733,64.53074434
50.75,64.53074434
50.767,64.5631068
50.783,64.5631068
50.8,64.5631068
50.817,64.5631068
50.833,64.5631068
50.85,64.59546926
50.867,64.59546926
50.883,64.59546926
50.9,64.59546926
50.917,64.59546926
50.933,64.62783172
50.95,64.59546926
50.967,64.62783172
50.983,64.62783172
51,64.66019417
51.017,64.62783172
51.033,64.66019417
51.05,64.62783172
51.067,64.66019417
51.083,64.69255663
51.1,64.69255663
51.117,64.66019417
51.133,64.69255663
51.15,64.66019417
51.167,64.72491909
51.183,64.69255663
51.2,64.72491909
51.217,64.69255663
51.233,64.72491909
51.25,64.72491909
51.267,64.75728155
51.283,64.75728155
51.3,64.72491909
51.317,64.75728155
51.333,64.78964401
51.35,64.78964401
51.367,64.78964401
51.383,64.75728155
51.4,64.75728155
51.417,64.78964401
51.433,64.78964401
51.45,64.78964401
51.467,64.78964401
51.483,64.82200647
51.5,64.85436893
51.517,64.82200647
51.533,64.82200647
51.55,64.85436893
51.567,64.85436893
51.583,64.85436893
51.6,64.88673139
51.617,64.82200647
51.633,64.88673139
51.65,64.88673139
51.667,64.88673139
51.683,64.88673139
51.7,64.88673139
51.717,64.88673139
51.733,64.91909385
51.75,64.91909385
51.767,64.91909385
51.783,64.95145631
51.8,64.91909385
51.817,64.91909385
51.833,64.98381877
51.85,64.95145631
51.867,64.95145631
51.883,64.95145631
51.9,64.91909385
51.917,64.98381877
51.933,64.95145631
51.95,64.98381877
51.967,65.01618123
51.983,64.98381877
52,65.01618123
52.017,65.01618123
52.033,65.01618123
52.05,65.01618123
52.067,65.01618123
52.083,65.04854369
52.1,65.08090615
52.117,65.04854369
52.133,65.04854369
52.15,65.08090615
52.167,65.08090615
52.183,65.01618123
52.2,65.11326861
52.217,65.08090615
52.233,65.11326861
52.25,65.08090615
52.267,65.08090615
52.283,65.11326861
52.3,65.14563107
52.317,65.14563107
52.333,65.17799353
52.35,65.14563107
52.367,65.11326861
52.383,65.14563107
52.4,65.14563107
52.417,65.14563107
52.433,65.14563107
52.45,65.14563107
52.467,65.17799353
52.483,65.17799353
52.5,65.17799353
52.517,65.17799353
52.533,65.21035599
52.55,65.21035599
52.567,65.17799353
52.583,65.21035599
52.6,65.21035599
52.617,65.27508091
52.633,65.24271845
52.65,65.24271845
52.667,65.27508091
52.683,65.24271845
52.7,65.27508091
52.717,65.27508091
52.733,65.27508091
52.75,65.27508091
52.767,65.30744337
52.783,65.30744337
52.8,65.30744337
52.817,65.30744337
52.833,65.30744337
52.85,65.33980583
52.867,65.30744337
52.883,65.30744337
52.9,65.33980583
52.917,65.33980583
52.933,65.33980583
52.95,65.37216828
52.967,65.37216828
52.983,65.37216828
53,65.40453074
53.017,65.40453074
53.033,65.37216828
53.05,65.40453074
53.067,65.40453074
53.083,65.40453074
53.1,65.40453074
53.117,65.4368932
53.133,65.40453074
53.15,65.4368932
53.167,65.40453074
53.183,65.4368932
53.2,65.40453074
53.217,65.46925566
53.233,65.46925566
53.25,65.46925566
53.267,65.46925566
53.283,65.50161812
53.3,65.46925566
53.317,65.50161812
53.333,65.50161812
53.35,65.53398058
53.367,65.53398058
53.383,65.53398058
53.4,65.53398058
53.417,65.53398058
53.433,65.56634304
53.45,65.56634304
53.467,65.56634304
53.483,65.56634304
53.5,65.56634304
53.517,65.56634304
53.533,65.56634304
53.55,65.5987055
53.567,65.5987055
53.583,65.5987055
53.6,65.63106796
53.617,65.63106796
53.633,65.5987055
53.65,65.63106796
53.667,65.66343042
53.683,65.66343042
53.7,65.63106796
53.717,65.66343042
53.733,65.66343042
53.75,65.69579288
53.767,65.69579288
53.783,65.69579288
53.8,65.69579288
53.817,65.69579288
53.833,65.69579288
53.85,65.72815534
53.867,65.72815534
53.883,65.72815534
53.9,65.72815534
53.917,65.7605178
53.933,65.72815534
53.95,65.7605178
53.967,65.7605178
53.983,65.7605178
54,65.7605178
54.017,65.7605178
54.033,65.7605178
54.05,65.79288026
54.067,65.79288026
54.083,65.79288026
54.1,65.82524272
54.117,65.82524272
54.133,65.82524272
54.15,65.82524272
54.167,65.82524272
54.183,65.85760518
54.2,65.82524272
54.217,65.85760518
54.233,65.85760518
54.25,65.88996764
54.267,65.85760518
54.283,65.88996764
54.3,65.88996764
54.317,65.9223301
54.333,65.88996764
54.35,65.9223301
54.367,65.9223301
54.383,65.88996764
54.4,65.9223301
54.417,65.9223301
54.433,65.95469256
54.45,65.95469256
54.467,65.95469256
54.483,65.95469256
54.5,65.98705502
54.517,65.98705502
54.533,65.98705502
54.55,65.98705502
54.567,65.98705502
54.583,66.01941748
54.6,65.98705502
54.617,66.01941748
54.633,66.01941748
54.65,66.01941748
54.667,66.01941748
54.683,66.01941748
54.7,66.05177994
54.717,66.01941748
54.733,66.05177994
54.75,66.08414239
54.767,66.05177994
54.783,66.08414239
54.8,66.08414239
54.817,66.11650485
54.833,66.08414239
54.85,66.11650485
54.867,66.11650485
54.883,66.11650485
54.9,66.11650485
54.917,66.11650485
54.933,66.14886731
54.95,66.14886731
54.967,66.14886731
54.983,66.18122977
55,66.18122977
55.017,66.18122977
55.033,66.18122977
55.05,66.18122977
55.067,66.18122977
55.083,66.21359223
55.1,66.21359223
55.117,66.21359223
55.133,66.21359223
55.15,66.21359223
55.167,66.24595469
55.183,66.24595469
55.2,66.24595469
55.217,66.27831715
55.233,66.24595469
55.25,66.27831715
55.267,66.27831715
55.283,66.27831715
55.3,66.31067961
55.317,66.31067961
55.333,66.27831715
55.35,66.27831715
55.367,66.31067961
55.383,66.31067961
55.4,66.31067961
55.417,66.31067961
55.433,66.34304207
55.45,66.34304207
55.467,66.34304207
55.483,66.37540453
55.5,66.34304207
55.517,66.37540453
55.533,66.40776699
55.55,66.37540453
55.567,66.37540453
55.583,66.40776699
55.6,66.37540453
55.617,66.40776699
55.633,66.40776699
55.65,66.40776699
55.667,66.44012945
55.683,66.44012945
55.7,66.47249191
55.717,66.47249191
55.733,66.47249191
55.75,66.47249191
55.767,66.44012945
55.783,66.47249191
55.8,66.47249191
55.817,66.47249191
55.833,66.53721683
55.85,66.50485437
55.867,66.50485437
55.883,66.50485437
55.9,66.53721683
55.917,66.53721683
55.933,66.56957929
55.95,66.56957929
55.967,66.56957929
55.983,66.56957929
56,66.56957929
56.017,66.56957929
56.033,66.56957929
56.05,66.60194175
56.067,66.60194175
56.083,66.60194175
56.1,66.63430421
56.117,66.60194175
56.133,66.60194175
56.15,66.63430421
56.167,66.63430421
56.183,66.63430421
56.2,66.63430421
56.217,66.66666667
56.233,66.66666667
56.25,66.66666667
56.267,66.66666667
56.283,66.66666667
56.3,66.69902913
56.317,66.69902913
56.333,66.73139159
56.35,66.73139159
56.367,66.69902913
56.383,66.73139159
56.4,66.73139159
56.417,66.73139159
56.433,66.73139159
56.45,66.73139159
56.467,66.76375405
56.483,66.76375405
56.5,66.76375405
56.517,66.76375405
56.533,66.7961165
56.55,66.76375405
56.567,66.76375405
56.583,66.7961165
56.6,66.7961165
56.617,66.7961165
56.633,66.7961165
56.65,66.82847896
56.667,66.7961165
56.683,66.7961165
56.7,66.82847896
56.717,66.82847896
56.733,66.82847896
56.75,66.82847896
56.767,66.86084142
56.783,66.82847896
56.8,66.86084142
56.817,66.86084142
56.833,66.7961165
56.85,66.82847896
56.867,66.82847896
56.883,66.86084142
56.9,66.86084142
56.917,66.89320388
56.933,66.89320388
56.95,66.89320388
56.967,66.86084142
56.983,66.86084142
57,66.92556634
57.017,66.89320388
57.033,66.89320388
57.05,66.92556634
57.067,66.89320388
57.083,66.9579288
57.1,66.9579288
57.117,66.92556634
57.133,66.92556634
57.15,66.9579288
57.167,66.9579288
57.183,66.9579288
57.2,66.99029126
57.217,66.9579288
57.233,66.99029126
57.25,67.02265372
57.267,66.9579288
57.283,66.99029126
57.3,66.99029126
57.317,66.99029126
57.333,66.99029126
57.35,67.05501618
57.367,67.02265372
57.383,67.02265372
57.4,67.05501618
57.417,67.05501618
57.433,67.02265372
57.45,67.05501618
57.467,67.05501618
57.483,67.08737864
57.5,67.08737864
57.517,67.08737864
57.533,67.08737864
57.55,67.1197411
57.567,67.1197411
57.583,67.1197411
57.6,67.1197411
57.617,67.1197411
57.633,67.15210356
57.65,67.15210356
57.667,67.1197411
57.683,67.21682848
57.7,67.24919094
57.717,67.24919094
57.733,67.2815534
57.75,67.2815534
57.767,67.31391586
57.783,67.34627832
57.8,67.31391586
57.817,67.31391586
57.833,67.34627832
57.85,67.34627832
57.867,67.34627832
57.883,67.37864078
57.9,67.37864078
57.917,67.41100324
57.933,67.37864078
57.95,67.41100324
57.967,67.34627832
57.983,67.31391586
58,67.37864078
58.017,67.37864078
58.033,67.37864078
58.05,67.37864078
58.067,67.37864078
58.083,67.41100324
58.1,67.41100324
58.117,67.4433657
58.133,67.4433657
58.15,67.4433657
58.167,67.4433657
58.183,67.4433657
58.2,67.4433657
58.217,67.47572816
58.233,67.47572816
58.25,67.47572816
58.267,67.47572816
58.283,67.50809061
58.3,67.47572816
58.317,67.50809061
58.333,67.47572816
58.35,67.50809061
58.367,67.50809061
58.383,67.50809061
58.4,67.54045307
58.417,67.54045307
58.433,67.54045307
58.45,67.54045307
58.467,67.57281553
58.483,67.54045307
58.5,67.54045307
58.517,67.54045307
58.533,67.57281553
58.55,67.57281553
58.567,67.57281553
58.583,67.57281553
58.6,67.57281553
58.617,67.60517799
58.633,67.60517799
58.65,67.60517799
58.667,67.60517799
58.683,67.60517799
58.7,67.60517799
58.717,67.60517799
58.733,67.63754045
58.75,67.63754045
58.767,67.63754045
58.783,67.66990291
58.8,67.66990291
58.817,67.66990291
58.833,67.57281553
58.85,67.66990291
58.867,67.66990291
58.883,67.66990291
58.9,67.66990291
58.917,67.70226537
58.933,67.70226537
58.95,67.70226537
58.967,67.70226537
58.983,67.70226537
59,67.76699029
59.017,67.73462783
59.033,67.73462783
59.05,67.73462783
59.067,67.76699029
59.083,67.76699029
59.1,67.76699029
59.117,67.73462783
59.133,67.76699029
59.15,67.76699029
59.167,67.76699029
59.183,67.73462783
59.2,67.76699029
59.217,67.79935275
59.233,67.76699029
59.25,67.79935275
59.267,67.89644013
59.283,67.79935275
59.3,67.79935275
59.317,67.83171521
59.333,67.83171521
59.35,67.79935275
59.367,67.79935275
59.383,67.79935275
59.4,67.89644013
59.417,67.83171521
59.433,67.83171521
59.45,67.83171521
59.467,67.86407767
59.483,67.86407767
59.5,67.89644013
59.517,67.89644013
59.533,67.86407767
59.55,67.89644013
59.567,67.89644013
59.583,67.92880259
59.6,67.89644013
59.617,67.89644013
59.633,67.89644013
59.65,67.89644013
59.667,67.92880259
59.683,67.89644013
59.7,67.92880259
59.717,67.96116505
59.733,67.96116505
59.75,67.96116505
59.767,67.92880259
59.783,67.96116505
59.8,67.96116505
59.817,67.96116505
59.833,67.96116505
59.85,67.96116505
59.867,67.96116505
59.883,67.96116505
59.9,67.99352751
59.917,67.99352751
59.933,67.99352751
59.95,67.99352751
59.967,68.02588997
59.983,67.99352751
60,68.02588997
60.017,68.02588997
60.033,68.02588997
60.05,68.02588997
60.067,68.05825243
60.083,68.02588997
60.1,68.05825243
60.117,68.05825243
60.133,68.05825243
60.15,68.05825243
60.167,68.05825243
60.183,68.05825243
60.2,68.09061489
60.217,68.09061489
60.233,68.09061489
60.25,68.09061489
60.267,68.09061489
60.283,68.12297735
60.3,68.12297735
60.317,68.12297735
60.333,68.15533981
60.35,68.12297735
60.367,68.12297735
60.383,68.09061489
60.4,68.09061489
60.417,68.15533981
60.433,68.15533981
60.45,68.15533981
60.467,68.15533981
60.483,68.15533981
60.5,68.15533981
60.517,68.15533981
60.533,68.18770227
60.55,68.18770227
60.567,68.18770227
60.583,68.18770227
60.6,68.18770227
60.617,68.22006472
60.633,68.18770227
60.65,68.22006472
60.667,68.22006472
60.683,68.22006472
60.7,68.22006472
60.717,68.22006472
60.733,68.22006472
60.75,68.22006472
60.767,68.25242718
60.783,68.22006472
60.8,68.25242718
60.817,68.25242718
60.833,68.25242718
60.85,68.25242718
60.867,68.28478964
60.883,68.28478964
60.9,68.28478964
60.917,68.28478964
60.933,68.28478964
60.95,68.28478964
60.967,68.28478964
60.983,68.3171521
61,68.28478964
61.017,68.3171521
61.033,68.3171521
61.05,68.3171521
61.067,68.34951456
61.083,68.34951456
61.1,68.34951456
61.117,68.3171521
61.133,68.34951456
61.15,68.34951456
61.167,68.34951456
61.183,68.34951456
61.2,68.38187702
61.217,68.38187702
61.233,68.38187702
61.25,68.38187702
61.267,68.38187702
61.283,68.38187702
61.3,68.41423948
61.317,68.41423948
61.333,68.44660194
61.35,68.41423948
61.367,68.44660194
61.383,68.41423948
61.4,68.41423948
61.417,68.44660194
61.433,68.4789644
61.45,68.41423948
61.467,68.44660194
61.483,68.44660194
61.5,68.44660194
61.517,68.4789644
61.533,68.4789644
61.55,68.3171521
61.567,68.4789644
61.583,68.4789644
61.6,68.51132686
61.617,68.51132686
61.633,68.51132686
61.65,68.4789644
61.667,68.51132686
61.683,68.51132686
61.7,68.51132686
61.717,68.51132686
61.733,68.51132686
61.75,68.54368932
61.767,68.54368932
61.783,68.51132686
61.8,68.54368932
61.817,68.57605178
61.833,68.54368932
61.85,68.57605178
61.867,68.57605178
61.883,68.57605178
61.9,68.57605178
61.917,68.60841424
61.933,68.57605178
61.95,68.60841424
61.967,68.60841424
61.983,68.60841424
62,68.60841424
62.017,68.60841424
62.033,68.60841424
62.05,68.60841424
62.067,68.60841424
62.083,68.60841424
62.1,68.6407767
62.117,68.6407767
62.133,68.6407767
62.15,68.6407767
62.167,68.67313916
62.183,68.67313916
62.2,68.67313916
62.217,68.70550162
62.233,68.67313916
62.25,68.67313916
62.267,68.67313916
62.283,68.67313916
62.3,68.70550162
62.317,68.70550162
62.333,68.67313916
62.35,68.70550162
62.367,68.73786408
62.383,68.70550162
62.4,68.70550162
62.417,68.70550162
62.433,68.73786408
62.45,68.73786408
62.467,68.73786408
62.483,68.73786408
62.5,68.77022654
62.517,68.77022654
62.533,68.77022654
62.55,68.77022654
62.567,68.77022654
62.583,68.802589
62.6,68.802589
62.617,68.77022654
62.633,68.802589
62.65,68.802589
62.667,68.802589
62.683,68.802589
62.7,68.77022654
62.717,68.83495146
62.733,68.83495146
62.75,68.83495146
62.767,68.83495146
62.783,68.83495146
62.8,68.83495146
62.817,68.86731392
62.833,68.86731392
62.85,68.86731392
62.867,68.86731392
62.883,68.86731392
62.9,68.89967638
62.917,68.89967638
62.933,68.89967638
62.95,68.86731392
62.967,68.89967638
62.983,68.89967638
63,68.89967638
63.017,68.93203883
63.033,68.93203883
63.05,68.89967638
63.067,68.93203883
63.083,68.93203883
63.1,68.93203883
63.117,68.96440129
63.133,68.96440129
63.15,68.96440129
63.167,68.96440129
63.183,68.99676375
63.2,68.93203883
63.217,68.96440129
63.233,68.93203883
63.25,68.99676375
63.267,68.99676375
63.283,68.99676375
63.3,69.02912621
63.317,69.02912621
63.333,68.99676375
63.35,69.02912621
63.367,69.02912621
63.383,69.06148867
63.4,69.02912621
63.417,69.06148867
63.433,69.06148867
63.45,69.06148867
63.467,69.06148867
63.483,69.06148867
63.5,69.06148867
63.517,69.09385113
63.533,69.09385113
63.55,69.09385113
63.567,69.06148867
63.583,69.09385113
63.6,69.09385113
63.617,69.12621359
63.633,69.12621359
63.65,69.09385113
63.667,69.12621359
63.683,69.09385113
63.7,69.12621359
63.717,69.15857605
63.733,69.12621359
63.75,69.12621359
63.767,69.12621359
63.783,69.15857605
63.8,69.15857605
63.817,69.15857605
63.833,69.15857605
63.85,69.15857605
63.867,69.19093851
63.883,69.19093851
63.9,69.19093851
63.917,69.19093851
63.933,69.22330097
63.95,69.19093851
63.967,69.19093851
63.983,69.22330097
64,69.25566343
64.017,69.22330097
64.033,69.25566343
64.05,69.25566343
64.067,69.25566343
64.083,69.25566343
64.1,69.28802589
64.117,69.32038835
64.133,69.28802589
64.15,69.28802589
64.167,69.28802589
64.183,69.28802589
64.2,69.28802589
64.217,69.28802589
64.233,69.28802589
64.25,69.32038835
64.267,69.32038835
64.283,69.32038835
64.3,69.35275081
64.317,69.35275081
64.333,69.32038835
64.35,69.32038835
64.367,69.35275081
64.383,69.38511327
64.4,69.35275081
64.417,69.35275081
64.433,69.35275081
64.45,69.38511327
64.467,69.38511327
64.483,69.38511327
64.5,69.38511327
64.517,69.41747573
64.533,69.38511327
64.55,69.41747573
64.567,69.38511327
64.583,69.41747573
64.6,69.41747573
64.617,69.41747573
64.633,69.41747573
64.65,69.44983819
64.667,69.44983819
64.683,69.48220065
64.7,69.48220065
64.717,69.48220065
64.733,69.44983819
64.75,69.48220065
64.767,69.48220065
64.783,69.48220065
64.8,69.48220065
64.817,69.48220065
64.833,69.51456311
64.85,69.51456311
64.867,69.51456311
64.883,69.54692557
64.9,69.54692557
64.917,69.51456311
64.933,69.54692557
64.95,69.54692557
64.967,69.54692557
64.983,69.54692557
65,69.57928803
65.017,69.57928803
65.033,69.57928803
65.05,69.57928803
65.067,69.57928803
65.083,69.61165049
65.1,69.61165049
65.117,69.61165049
65.133,69.61165049
65.15,69.61165049
65.167,69.61165049
65.183,69.64401294
65.2,69.64401294
65.217,69.64401294
65.233,69.64401294
65.25,69.64401294
65.267,69.64401294
65.283,69.6763754
65.3,69.6763754
65.317,69.6763754
65.333,69.6763754
65.35,69.6763754
65.367,69.70873786
65.383,69.70873786
65.4,69.6763754
65.417,69.74110032
65.433,69.70873786
65.45,69.70873786
65.467,69.74110032
65.483,69.74110032
65.5,69.74110032
65.517,69.74110032
65.533,69.74110032
65.55,69.77346278
65.567,69.74110032
65.583,69.77346278
65.6,69.77346278
65.617,69.80582524
65.633,69.77346278
65.65,69.77346278
65.667,69.77346278
65.683,69.77346278
65.7,69.80582524
65.717,69.8381877
65.733,69.80582524
65.75,69.80582524
65.767,69.80582524
65.783,69.8381877
65.8,69.8381877
65.817,69.8381877
65.833,69.8381877
65.85,69.8381877
65.867,69.8381877
65.883,69.87055016
65.9,69.87055016
65.917,69.87055016
65.933,69.90291262
65.95,69.87055016
65.967,69.90291262
65.983,69.8381877
66,69.90291262
66.017,69.93527508
66.033,69.90291262
66.05,69.93527508
66.067,69.93527508
66.083,69.93527508
66.1,69.93527508
66.117,69.93527508
66.133,69.96763754
66.15,69.96763754
66.167,69.93527508
66.183,69.96763754
66.2,69.96763754
66.217,69.96763754
66.233,69.96763754
66.25,70
66.267,69.96763754
66.283,70
66.3,70
66.317,70
66.333,70.03236246
66.35,70
66.367,70.03236246
66.383,70.03236246
66.4,70.03236246
66.417,70.03236246
66.433,70.06472492
66.45,70.03236246
66.467,70.03236246
66.483,70.06472492
66.5,70.06472492
66.517,70.06472492
66.533,70.06472492
66.55,70.09708738
66.567,70.06472492
66.583,70.09708738
66.6,70.09708738
66.617,70.09708738
66.633,70.09708738
66.65,70.09708738
66.667,70.09708738
66.683,70.09708738
66.7,70.12944984
66.717,70.1618123
66.733,70.12944984
66.75,70.12944984
66.767,70.1618123
66.783,70.1618123
66.8,70.1618123
66.817,70.1618123
66.833,70.12944984
66.85,70.1618123
66.867,70.1618123
66.883,70.19417476
66.9,70.1618123
66.917,70.19417476
66.933,70.19417476
66.95,70.19417476
66.967,70.19417476
66.983,70.22653722
67,70.22653722
67.017,70.22653722
67.033,70.22653722
67.05,70.22653722
67.067,70.25889968
67.083,70.25889968
67.1,70.22653722
67.117,70.25889968
67.133,70.25889968
67.15,70.25889968
67.167,70.29126214
67.183,70.25889968
67.2,70.25889968
67.217,70.3236246
67.233,70.29126214
67.25,70.29126214
67.267,70.29126214
67.283,70.3236246
67.3,70.29126214
67.317,70.3236246
67.333,70.3236246
67.35,70.3236246
67.367,70.3236246
67.383,70.3236246
67.4,70.3236246
67.417,70.3236246
67.433,70.35598706
67.45,70.35598706
67.467,70.35598706
67.483,70.38834951
67.5,70.38834951
67.517,70.38834951
67.533,70.38834951
67.55,70.35598706
67.567,70.38834951
67.583,70.38834951
67.6,70.42071197
67.617,70.38834951
67.633,70.42071197
67.65,70.42071197
67.667,70.42071197
67.683,70.42071197
67.7,70.42071197
67.717,70.45307443
67.733,70.45307443
67.75,70.45307443
67.767,70.45307443
67.783,70.45307443
67.8,70.48543689
67.817,70.45307443
67.833,70.45307443
67.85,70.48543689
67.867,70.48543689
67.883,70.45307443
67.9,70.48543689
67.917,70.48543689
67.933,70.48543689
67.95,70.51779935
67.967,70.48543689
67.983,70.51779935
68,70.51779935
68.017,70.51779935
68.033,70.55016181
68.05,70.51779935
68.067,70.55016181
68.083,70.55016181
68.1,70.55016181
68.117,70.55016181
68.133,70.55016181
68.15,70.55016181
68.167,70.55016181
68.183,70.58252427
68.2,70.55016181
68.217,70.58252427
68.233,70.58252427
68.25,70.58252427
68.267,70.58252427
68.283,70.61488673
68.3,70.58252427
68.317,70.58252427
68.333,70.61488673
68.35,70.61488673
68.367,70.61488673
68.383,70.61488673
68.4,70.61488673
68.417,70.61488673
68.433,70.64724919
68.45,70.64724919
68.467,70.64724919
68.483,70.64724919
68.5,70.64724919
68.517,70.67961165
68.533,70.67961165
68.55,70.67961165
68.567,70.67961165
68.583,70.67961165
68.6,70.67961165
68.617,70.67961165
68.633,70.67961165
68.65,70.71197411
68.667,70.71197411
68.683,70.71197411
68.7,70.71197411
68.717,70.71197411
68.733,70.71197411
68.75,70.71197411
68.767,70.71197411
68.783,70.74433657
68.8,70.74433657
68.817,70.74433657
68.833,70.71197411
68.85,70.74433657
68.867,70.74433657
68.883,70.74433657
68.9,70.74433657
68.917,70.74433657
68.933,70.77669903
68.95,70.74433657
68.967,70.77669903
68.983,70.77669903
69,70.74433657
69.017,70.77669903
69.033,70.77669903
69.05,70.80906149
69.067,70.77669903
69.083,70.77669903
69.1,70.77669903
69.117,70.80906149
69.133,70.80906149
69.15,70.80906149
69.167,70.77669903
69.183,70.80906149
69.2,70.80906149
69.217,70.80906149
69.233,70.84142395
69.25,70.84142395
69.267,70.80906149
69.283,70.80906149
69.3,70.84142395
69.317,70.84142395
69.333,70.84142395
69.35,70.87378641
69.367,70.87378641
69.383,70.87378641
69.4,70.87378641
69.417,70.87378641
69.433,70.87378641
69.45,70.87378641
69.467,70.87378641
69.483,70.90614887
69.5,70.90614887
69.517,70.90614887
69.533,70.90614887
69.55,70.87378641
69.567,70.93851133
69.583,70.90614887
69.6,70.90614887
69.617,70.93851133
69.633,70.93851133
69.65,70.93851133
69.667,70.90614887
69.683,70.93851133
69.7,70.93851133
69.717,70.93851133
69.733,70.93851133
69.75,70.93851133
69.767,70.97087379
69.783,70.97087379
69.8,70.97087379
